"","V1","V2"
"2202","POLR3B","KEGG_PYRIMIDINE_METABOLISM"
"2203","ENTPD4","KEGG_PYRIMIDINE_METABOLISM"
"2204","ITPA","KEGG_PYRIMIDINE_METABOLISM"
"2205","POLR1C","KEGG_PYRIMIDINE_METABOLISM"
"2206","POLE4","KEGG_PYRIMIDINE_METABOLISM"
"2207","RRM1","KEGG_PYRIMIDINE_METABOLISM"
"2208","RRM2","KEGG_PYRIMIDINE_METABOLISM"
"2209","POLR3D","KEGG_PYRIMIDINE_METABOLISM"
"2210","NT5C3A","KEGG_PYRIMIDINE_METABOLISM"
"2211","DPYS","KEGG_PYRIMIDINE_METABOLISM"
"2212","DPYD","KEGG_PYRIMIDINE_METABOLISM"
"2213","TYMP","KEGG_PYRIMIDINE_METABOLISM"
"2214","UMPS","KEGG_PYRIMIDINE_METABOLISM"
"2215","UCK2","KEGG_PYRIMIDINE_METABOLISM"
"2216","POLR3GL","KEGG_PYRIMIDINE_METABOLISM"
"2217","TK1","KEGG_PYRIMIDINE_METABOLISM"
"2218","NT5E","KEGG_PYRIMIDINE_METABOLISM"
"2219","TK2","KEGG_PYRIMIDINE_METABOLISM"
"2220","UPP1","KEGG_PYRIMIDINE_METABOLISM"
"2221","ENTPD6","KEGG_PYRIMIDINE_METABOLISM"
"2222","ENTPD5","KEGG_PYRIMIDINE_METABOLISM"
"2223","ENTPD3","KEGG_PYRIMIDINE_METABOLISM"
"2224","ENTPD1","KEGG_PYRIMIDINE_METABOLISM"
"2225","NT5C1B","KEGG_PYRIMIDINE_METABOLISM"
"2226","NT5C","KEGG_PYRIMIDINE_METABOLISM"
"2227","NME7","KEGG_PYRIMIDINE_METABOLISM"
"2228","AK3","KEGG_PYRIMIDINE_METABOLISM"
"2229","POLR1H
","KEGG_PYRIMIDINE_METABOLISM"
"2230","GLUD2","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM"
"2231","GFPT2","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM"
"2232","AGXT2","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM"
"2233","CPS1","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM"
"2234","GLS2","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM"
"2235","ABAT","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM"
"2236","ADSS2","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM"
"2237","ADSL","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM"
"2238","GLUD1","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM"
"2239","GLS","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM"
"2240","ASL","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM"
"2241","IL4I1","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM"
"2242","GPT","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM"
"2243","GFPT1","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM"
"2244","GPT2","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM"
"2245","DDO","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM"
"2246","ADSS1","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM"
"2247","ACY3","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM"
"2248","GAD1","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM"
"2249","GAD2","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM"
"2250","GOT2","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM"
"2251","AGXT","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM"
"2252","GLUL","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM"
"2253","NIT2","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM"
"2254","GOT1","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM"
"2255","ALDH4A1","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM"
"2256","CAD","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM"
"2257","ALDH5A1","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM"
"2258","ASS1","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM"
"2259","ASNS","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM"
"2260","PPAT","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM"
"2261","ASPA
","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM"
"2262","ALAS1","KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM"
"2263","ALAS2","KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM"
"2264","GLYCTK","KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM"
"2265","MAOB","KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM"
"2266","AGXT2","KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM"
"2267","MAOA","KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM"
"2268","AOC2","KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM"
"2269","GATM","KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM"
"2270","SDS","KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM"
"2271","AOC3","KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM"
"2272","GNMT","KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM"
"2273","SHMT1","KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM"
"2274","GCAT","KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM"
"2275","PHGDH","KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM"
"2276","DMGDH","KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM"
"2277","SHMT2","KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM"
"2278","SRR","KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM"
"2279","PSAT1","KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM"
"2280","BHMT","KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM"
"2281","GLDC","KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM"
"2282","DLD","KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM"
"2283","GAMT","KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM"
"2284","PSPH","KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM"
"2285","AGXT","KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM"
"2286","SARDH","KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM"
"2287","AMT","KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM"
"2288","CHDH","KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM"
"2289","CBS","KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM"
"2290","CTH","KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM"
"2291","PIPOX","KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM"
"2292","DAO
","KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM"
"2293","AMD1","KEGG_CYSTEINE_AND_METHIONINE_METABOLISM"
"2294","SRM","KEGG_CYSTEINE_AND_METHIONINE_METABOLISM"
"2295","ADI1","KEGG_CYSTEINE_AND_METHIONINE_METABOLISM"
"2296","AHCY","KEGG_CYSTEINE_AND_METHIONINE_METABOLISM"
"2297","DNMT1","KEGG_CYSTEINE_AND_METHIONINE_METABOLISM"
"2298","SDS","KEGG_CYSTEINE_AND_METHIONINE_METABOLISM"
"2299","TRDMT1","KEGG_CYSTEINE_AND_METHIONINE_METABOLISM"
"2300","DNMT3A","KEGG_CYSTEINE_AND_METHIONINE_METABOLISM"
"2301","DNMT3B","KEGG_CYSTEINE_AND_METHIONINE_METABOLISM"
"2302","LDHC","KEGG_CYSTEINE_AND_METHIONINE_METABOLISM"
"2303","IL4I1","KEGG_CYSTEINE_AND_METHIONINE_METABOLISM"
"2304","SMS","KEGG_CYSTEINE_AND_METHIONINE_METABOLISM"
"2305","LDHB","KEGG_CYSTEINE_AND_METHIONINE_METABOLISM"
"2306","ENOPH1","KEGG_CYSTEINE_AND_METHIONINE_METABOLISM"
"2307","BHMT","KEGG_CYSTEINE_AND_METHIONINE_METABOLISM"
"2308","GOT2","KEGG_CYSTEINE_AND_METHIONINE_METABOLISM"
"2309","CDO1","KEGG_CYSTEINE_AND_METHIONINE_METABOLISM"
"2310","APIP","KEGG_CYSTEINE_AND_METHIONINE_METABOLISM"
"2311","GOT1","KEGG_CYSTEINE_AND_METHIONINE_METABOLISM"
"2312","LDHAL6B","KEGG_CYSTEINE_AND_METHIONINE_METABOLISM"
"2313","TAT","KEGG_CYSTEINE_AND_METHIONINE_METABOLISM"
"2314","AHCYL1","KEGG_CYSTEINE_AND_METHIONINE_METABOLISM"
"2315","MTAP","KEGG_CYSTEINE_AND_METHIONINE_METABOLISM"
"2316","MAT2B","KEGG_CYSTEINE_AND_METHIONINE_METABOLISM"
"2317","LDHA","KEGG_CYSTEINE_AND_METHIONINE_METABOLISM"
"2318","MTR","KEGG_CYSTEINE_AND_METHIONINE_METABOLISM"
"2319","CBS","KEGG_CYSTEINE_AND_METHIONINE_METABOLISM"
"2320","MAT1A","KEGG_CYSTEINE_AND_METHIONINE_METABOLISM"
"2321","AHCYL2","KEGG_CYSTEINE_AND_METHIONINE_METABOLISM"
"2322","CTH","KEGG_CYSTEINE_AND_METHIONINE_METABOLISM"
"2323","MAT2A","KEGG_CYSTEINE_AND_METHIONINE_METABOLISM"
"2324","MPST","KEGG_CYSTEINE_AND_METHIONINE_METABOLISM"
"2325","LDHAL6A","KEGG_CYSTEINE_AND_METHIONINE_METABOLISM"
"2326","DNMT3L
","KEGG_CYSTEINE_AND_METHIONINE_METABOLISM"
"2327","AOX1","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION"
"2328","ALDH1B1","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION"
"2329","ACADS","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION"
"2330","ACADSB","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION"
"2331","ABAT","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION"
"2332","ALDH2","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION"
"2333","ACADM","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION"
"2334","ACAT2","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION"
"2335","HSD17B10","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION"
"2336","ACAT1","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION"
"2337","OXCT1","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION"
"2338","ACAA2","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION"
"2339","IL4I1","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION"
"2340","HADH","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION"
"2341","MCEE","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION"
"2342","HADHB","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION"
"2343","DBT","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION"
"2344","HADHA","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION"
"2345","ALDH6A1","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION"
"2346","HMGCL","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION"
"2347","IVD","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION"
"2348","BCKDHB","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION"
"2349","ACAD8","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION"
"2350","ECHS1","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION"
"2351","ALDH9A1","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION"
"2352","ALDH3A2","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION"
"2353","PCCB","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION"
"2354","HIBCH","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION"
"2355","DLD","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION"
"2356","HMGCS2","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION"
"2357","EHHADH","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION"
"2358","HMGCS1","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION"
"2359","PCCA","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION"
"2360","ALDH7A1","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION"
"2361","HIBADH","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION"
"2362","ACAA1","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION"
"2363","OXCT2","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION"
"2364","MMUT","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION"
"2365","MCCC2","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION"
"2366","BCAT1","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION"
"2367","AUH","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION"
"2368","BCAT2","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION"
"2369","BCKDHA","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION"
"2370","MCCC1
","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION"
"2371","PDHB","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS"
"2372","VARS2","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS"
"2373","IARS2","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS"
"2374","PDHA1","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS"
"2375","PDHA2","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS"
"2376","LARS1","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS"
"2377","LARS2","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS"
"2378","VARS1","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS"
"2379","BCAT1","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS"
"2380","BCAT2","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS"
"2381","IARS1
","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS"
"2382","SUV39H2","KEGG_LYSINE_DEGRADATION"
"2383","AASDHPPT","KEGG_LYSINE_DEGRADATION"
"2384","DLST","KEGG_LYSINE_DEGRADATION"
"2385","ALDH1B1","KEGG_LYSINE_DEGRADATION"
"2386","AASDH","KEGG_LYSINE_DEGRADATION"
"2387","ALDH2","KEGG_LYSINE_DEGRADATION"
"2388","ACAT2","KEGG_LYSINE_DEGRADATION"
"2389","PLOD2","KEGG_LYSINE_DEGRADATION"
"2390","PLOD1","KEGG_LYSINE_DEGRADATION"
"2391","TMLHE","KEGG_LYSINE_DEGRADATION"
"2392","EHMT2","KEGG_LYSINE_DEGRADATION"
"2393","ACAT1","KEGG_LYSINE_DEGRADATION"
"2394","KMT5A","KEGG_LYSINE_DEGRADATION"
"2395","HADH","KEGG_LYSINE_DEGRADATION"
"2396","SETMAR","KEGG_LYSINE_DEGRADATION"
"2397","OGDH","KEGG_LYSINE_DEGRADATION"
"2398","HADHA","KEGG_LYSINE_DEGRADATION"
"2399","BBOX1","KEGG_LYSINE_DEGRADATION"
"2400","AASS","KEGG_LYSINE_DEGRADATION"
"2401","ECHS1","KEGG_LYSINE_DEGRADATION"
"2402","ALDH9A1","KEGG_LYSINE_DEGRADATION"
"2403","ALDH3A2","KEGG_LYSINE_DEGRADATION"
"2404","KMT5B","KEGG_LYSINE_DEGRADATION"
"2405","SUV39H1","KEGG_LYSINE_DEGRADATION"
"2406","ASH1L","KEGG_LYSINE_DEGRADATION"
"2407","SETD1B","KEGG_LYSINE_DEGRADATION"
"2408","DOT1L","KEGG_LYSINE_DEGRADATION"
"2409","NSD2","KEGG_LYSINE_DEGRADATION"
"2410","EHHADH","KEGG_LYSINE_DEGRADATION"
"2411","OGDHL","KEGG_LYSINE_DEGRADATION"
"2412","SETD1A","KEGG_LYSINE_DEGRADATION"
"2413","GCDH","KEGG_LYSINE_DEGRADATION"
"2414","KMT5C","KEGG_LYSINE_DEGRADATION"
"2415","SETD7","KEGG_LYSINE_DEGRADATION"
"2416","ALDH7A1","KEGG_LYSINE_DEGRADATION"
"2417","NSD3","KEGG_LYSINE_DEGRADATION"
"2418","EHMT1","KEGG_LYSINE_DEGRADATION"
"2419","SETDB1","KEGG_LYSINE_DEGRADATION"
"2420","AADAT","KEGG_LYSINE_DEGRADATION"
"2421","SETD2","KEGG_LYSINE_DEGRADATION"
"2422","SETDB2","KEGG_LYSINE_DEGRADATION"
"2423","PLOD3","KEGG_LYSINE_DEGRADATION"
"2424","NSD1","KEGG_LYSINE_DEGRADATION"
"2425","PIPOX
","KEGG_LYSINE_DEGRADATION"
"2426","SRM","KEGG_ARGININE_AND_PROLINE_METABOLISM"
"2427","AZIN2","KEGG_ARGININE_AND_PROLINE_METABOLISM"
"2428","GLUD2","KEGG_ARGININE_AND_PROLINE_METABOLISM"
"2429","GLS2","KEGG_ARGININE_AND_PROLINE_METABOLISM"
"2430","ARG1","KEGG_ARGININE_AND_PROLINE_METABOLISM"
"2431","ARG2","KEGG_ARGININE_AND_PROLINE_METABOLISM"
"2432","GLUD1","KEGG_ARGININE_AND_PROLINE_METABOLISM"
"2433","GLS","KEGG_ARGININE_AND_PROLINE_METABOLISM"
"2434","ASL","KEGG_ARGININE_AND_PROLINE_METABOLISM"
"2435","CKMT1A","KEGG_ARGININE_AND_PROLINE_METABOLISM"
"2436","P4HA2","KEGG_ARGININE_AND_PROLINE_METABOLISM"
"2437","SMS","KEGG_ARGININE_AND_PROLINE_METABOLISM"
"2438","CKB","KEGG_ARGININE_AND_PROLINE_METABOLISM"
"2439","NOS3","KEGG_ARGININE_AND_PROLINE_METABOLISM"
"2440","NOS2","KEGG_ARGININE_AND_PROLINE_METABOLISM"
"2441","NOS1","KEGG_ARGININE_AND_PROLINE_METABOLISM"
"2442","GOT2","KEGG_ARGININE_AND_PROLINE_METABOLISM"
"2443","GLUL","KEGG_ARGININE_AND_PROLINE_METABOLISM"
"2444","P4HA1","KEGG_ARGININE_AND_PROLINE_METABOLISM"
"2445","AOC1","KEGG_ARGININE_AND_PROLINE_METABOLISM"
"2446","ALDH7A1","KEGG_ARGININE_AND_PROLINE_METABOLISM"
"2447","LAP3","KEGG_ARGININE_AND_PROLINE_METABOLISM"
"2448","AGMAT","KEGG_ARGININE_AND_PROLINE_METABOLISM"
"2449","GOT1","KEGG_ARGININE_AND_PROLINE_METABOLISM"
"2450","PYCR1","KEGG_ARGININE_AND_PROLINE_METABOLISM"
"2451","ASS1","KEGG_ARGININE_AND_PROLINE_METABOLISM"
"2452","ALDH18A1","KEGG_ARGININE_AND_PROLINE_METABOLISM"
"2453","SAT1","KEGG_ARGININE_AND_PROLINE_METABOLISM"
"2454","NAGS","KEGG_ARGININE_AND_PROLINE_METABOLISM"
"2455","DAO","KEGG_ARGININE_AND_PROLINE_METABOLISM"
"2456","AMD1","KEGG_ARGININE_AND_PROLINE_METABOLISM"
"2457","MAOB","KEGG_ARGININE_AND_PROLINE_METABOLISM"
"2458","MAOA","KEGG_ARGININE_AND_PROLINE_METABOLISM"
"2459","CPS1","KEGG_ARGININE_AND_PROLINE_METABOLISM"
"2460","P4HA3","KEGG_ARGININE_AND_PROLINE_METABOLISM"
"2461","ALDH1B1","KEGG_ARGININE_AND_PROLINE_METABOLISM"
"2462","GATM","KEGG_ARGININE_AND_PROLINE_METABOLISM"
"2463","ALDH2","KEGG_ARGININE_AND_PROLINE_METABOLISM"
"2464","OTC","KEGG_ARGININE_AND_PROLINE_METABOLISM"
"2465","PRODH2","KEGG_ARGININE_AND_PROLINE_METABOLISM"
"2466","OAT","KEGG_ARGININE_AND_PROLINE_METABOLISM"
"2467","CKM","KEGG_ARGININE_AND_PROLINE_METABOLISM"
"2468","ACY1","KEGG_ARGININE_AND_PROLINE_METABOLISM"
"2469","SAT2","KEGG_ARGININE_AND_PROLINE_METABOLISM"
"2470","ALDH9A1","KEGG_ARGININE_AND_PROLINE_METABOLISM"
"2471","ALDH3A2","KEGG_ARGININE_AND_PROLINE_METABOLISM"
"2472","CKMT1B","KEGG_ARGININE_AND_PROLINE_METABOLISM"
"2473","PYCR3","KEGG_ARGININE_AND_PROLINE_METABOLISM"
"2474","GAMT","KEGG_ARGININE_AND_PROLINE_METABOLISM"
"2475","PRODH","KEGG_ARGININE_AND_PROLINE_METABOLISM"
"2476","ALDH4A1","KEGG_ARGININE_AND_PROLINE_METABOLISM"
"2477","CKMT2","KEGG_ARGININE_AND_PROLINE_METABOLISM"
"2478","PYCR2","KEGG_ARGININE_AND_PROLINE_METABOLISM"
"2479","ODC1
","KEGG_ARGININE_AND_PROLINE_METABOLISM"
"2480","CNDP1","KEGG_HISTIDINE_METABOLISM"
"2481","MAOB","KEGG_HISTIDINE_METABOLISM"
"2482","MAOA","KEGG_HISTIDINE_METABOLISM"
"2483","ALDH1B1","KEGG_HISTIDINE_METABOLISM"
"2484","ALDH2","KEGG_HISTIDINE_METABOLISM"
"2485","METTL6","KEGG_HISTIDINE_METABOLISM"
"2486","ALDH3A1","KEGG_HISTIDINE_METABOLISM"
"2487","BUD23","KEGG_HISTIDINE_METABOLISM"
"2488","HAL","KEGG_HISTIDINE_METABOLISM"
"2489","HNMT","KEGG_HISTIDINE_METABOLISM"
"2490","DDC","KEGG_HISTIDINE_METABOLISM"
"2491","ACY3","KEGG_HISTIDINE_METABOLISM"
"2492","ALDH1A3","KEGG_HISTIDINE_METABOLISM"
"2493","METTL2B","KEGG_HISTIDINE_METABOLISM"
"2494","ALDH3B1","KEGG_HISTIDINE_METABOLISM"
"2495","ALDH3B2","KEGG_HISTIDINE_METABOLISM"
"2496","ALDH9A1","KEGG_HISTIDINE_METABOLISM"
"2497","ALDH3A2","KEGG_HISTIDINE_METABOLISM"
"2498","HEMK1","KEGG_HISTIDINE_METABOLISM"
"2499","LCMT2","KEGG_HISTIDINE_METABOLISM"
"2500","UROC1","KEGG_HISTIDINE_METABOLISM"
"2501","TRMT11","KEGG_HISTIDINE_METABOLISM"
"2502","AOC1","KEGG_HISTIDINE_METABOLISM"
"2503","ALDH7A1","KEGG_HISTIDINE_METABOLISM"
"2504","FTCD","KEGG_HISTIDINE_METABOLISM"
"2505","AMDHD1","KEGG_HISTIDINE_METABOLISM"
"2506","ASPA","KEGG_HISTIDINE_METABOLISM"
"2507","LCMT1","KEGG_HISTIDINE_METABOLISM"
"2508","HDC
","KEGG_HISTIDINE_METABOLISM"
"2509","MAOB","KEGG_TYROSINE_METABOLISM"
"2510","MAOA","KEGG_TYROSINE_METABOLISM"
"2511","HPD","KEGG_TYROSINE_METABOLISM"
"2512","AOX1","KEGG_TYROSINE_METABOLISM"
"2513","AOC2","KEGG_TYROSINE_METABOLISM"
"2514","TYR","KEGG_TYROSINE_METABOLISM"
"2515","HGD","KEGG_TYROSINE_METABOLISM"
"2516","METTL6","KEGG_TYROSINE_METABOLISM"
"2517","ALDH3A1","KEGG_TYROSINE_METABOLISM"
"2518","COMT","KEGG_TYROSINE_METABOLISM"
"2519","AOC3","KEGG_TYROSINE_METABOLISM"
"2520","BUD23","KEGG_TYROSINE_METABOLISM"
"2521","IL4I1","KEGG_TYROSINE_METABOLISM"
"2522","GSTZ1","KEGG_TYROSINE_METABOLISM"
"2523","DDC","KEGG_TYROSINE_METABOLISM"
"2524","ADH7","KEGG_TYROSINE_METABOLISM"
"2525","DBH","KEGG_TYROSINE_METABOLISM"
"2526","ADH6","KEGG_TYROSINE_METABOLISM"
"2527","METTL2B","KEGG_TYROSINE_METABOLISM"
"2528","ADH1B","KEGG_TYROSINE_METABOLISM"
"2529","ALDH1A3","KEGG_TYROSINE_METABOLISM"
"2530","ADH1C","KEGG_TYROSINE_METABOLISM"
"2531","ALDH3B1","KEGG_TYROSINE_METABOLISM"
"2532","ADH4","KEGG_TYROSINE_METABOLISM"
"2533","ALDH3B2","KEGG_TYROSINE_METABOLISM"
"2534","ADH5","KEGG_TYROSINE_METABOLISM"
"2535","HEMK1","KEGG_TYROSINE_METABOLISM"
"2536","ADH1A","KEGG_TYROSINE_METABOLISM"
"2537","GOT2","KEGG_TYROSINE_METABOLISM"
"2538","LCMT2","KEGG_TYROSINE_METABOLISM"
"2539","TRMT11","KEGG_TYROSINE_METABOLISM"
"2540","GOT1","KEGG_TYROSINE_METABOLISM"
"2541","TYRP1","KEGG_TYROSINE_METABOLISM"
"2542","TAT","KEGG_TYROSINE_METABOLISM"
"2543","MIF","KEGG_TYROSINE_METABOLISM"
"2544","NAA80","KEGG_TYROSINE_METABOLISM"
"2545","PNMT","KEGG_TYROSINE_METABOLISM"
"2546","DCT","KEGG_TYROSINE_METABOLISM"
"2547","LCMT1","KEGG_TYROSINE_METABOLISM"
"2548","TPO","KEGG_TYROSINE_METABOLISM"
"2549","TH","KEGG_TYROSINE_METABOLISM"
"2550","FAH
","KEGG_TYROSINE_METABOLISM"
"2551","ALDH1A3","KEGG_PHENYLALANINE_METABOLISM"
"2552","ALDH3B1","KEGG_PHENYLALANINE_METABOLISM"
"2553","ALDH3B2","KEGG_PHENYLALANINE_METABOLISM"
"2554","MAOB","KEGG_PHENYLALANINE_METABOLISM"
"2555","MAOA","KEGG_PHENYLALANINE_METABOLISM"
"2556","HPD","KEGG_PHENYLALANINE_METABOLISM"
"2557","GOT2","KEGG_PHENYLALANINE_METABOLISM"
"2558","AOC2","KEGG_PHENYLALANINE_METABOLISM"
"2559","ALDH3A1","KEGG_PHENYLALANINE_METABOLISM"
"2560","AOC3","KEGG_PHENYLALANINE_METABOLISM"
"2561","PAH","KEGG_PHENYLALANINE_METABOLISM"
"2562","GOT1","KEGG_PHENYLALANINE_METABOLISM"
"2563","PRDX6","KEGG_PHENYLALANINE_METABOLISM"
"2564","TAT","KEGG_PHENYLALANINE_METABOLISM"
"2565","MIF","KEGG_PHENYLALANINE_METABOLISM"
"2566","NAA80","KEGG_PHENYLALANINE_METABOLISM"
"2567","IL4I1","KEGG_PHENYLALANINE_METABOLISM"
"2568","DDC
","KEGG_PHENYLALANINE_METABOLISM"
